id;texto;termo;classe
44;"/ 47 ▪  A  consulta  é  realizada  no  SILIC,  aba  “Fornecedores”,  opção  “Nepotismo”,  a  partir  do  CNPJ/CPF  a  ser contratado,  para  verificar  se  os  sócios  da  empresa  ou  a  pessoa  física  a  ser  contratada  é  relacionada  como dependente de empregado CAIXA; no caso de contratação de Pessoa Jurídica constituída como MEI, a consulta deve ser realizada pelo CPF do microempreendedor individual. ▪ Caso o sócio da empresa ou a pessoa física a ser contratada seja relacionada como dependente de empregado CAIXA,  deve  ser  realizada  diligência  para  verificar  se  o  empregado  CAIXA  atua  na  área  responsável  pela instrução  da  demanda,  pela  licitação  ou  pela  contratação  ou  pela  gestão  formal,  técnica  ou  operacional  do contrato, hipótese em que a contratação estará impedida. c)  autoridade do Ministério da Fazenda. ▪ A consulta é realizada no SICAF, módulo “Consulta”, opção “Situação do Fornecedor”, relatório de Situação do Fornecedor, Vínculo com “Serviço Público”.";realizar;processo
44;"/ 47 ▪  A  consulta  é  realizada  no  SILIC,  aba  “Fornecedores”,  opção  “Nepotismo”,  a  partir  do  CNPJ/CPF  a  ser contratado,  para  verificar  se  os  sócios  da  empresa  ou  a  pessoa  física  a  ser  contratada  é  relacionada  como dependente de empregado CAIXA; no caso de contratação de Pessoa Jurídica constituída como MEI, a consulta deve ser realizada pelo CPF do microempreendedor individual. ▪ Caso o sócio da empresa ou a pessoa física a ser contratada seja relacionada como dependente de empregado CAIXA,  deve  ser  realizada  diligência  para  verificar  se  o  empregado  CAIXA  atua  na  área  responsável  pela instrução  da  demanda,  pela  licitação  ou  pela  contratação  ou  pela  gestão  formal,  técnica  ou  operacional  do contrato, hipótese em que a contratação estará impedida. c)  autoridade do Ministério da Fazenda. ▪ A consulta é realizada no SICAF, módulo “Consulta”, opção “Situação do Fornecedor”, relatório de Situação do Fornecedor, Vínculo com “Serviço Público”.";responsavel;entidade_coletiva
4.6.1.2.8.3;cujo  proprietário,  mesmo  na  condição  de  sócio,  tenha  terminado  seu  prazo  de  gestão  ou  rompido  seu vínculo com a CAIXA há menos de 6 (seis) meses. a)  A consulta é realizada no SILIC, aba “Fornecedores”, opção “Nepotismo”, a partir do CNPJ/CPF a ser contratado, para verificar se o proprietário ou sócio foi empregado CAIXA com contrato de trabalho encerrado a menos de 6 meses.;realizar;processo
4.6.1.2.9;Com proibição para contratar com o Setor Público. a)  A consulta é realizada no SILIC, aba “Fornecedores”, opção “SICOW”, a partir do CNPJ/CPF a ser contratado, para verificar se há proibição para contratar com o setor público, hipótese em que a contratação estará impedida.;realizar;processo
4.6.1.2.10;Que seja empregador de Trabalho Escravo. a)  A  consulta  é  realizada  no  SILIC,  aba  “Fornecedores”,  opção  SICOW,  a  partir  do  CNPJ/CPF  a  ser  contratado, para verificar se a empresa ou pessoa física a ser contratada é empregador de trabalho escravo, hipótese em que a contratação estará impedida.;realizar;processo
4.6.1.2.11;A  CAIXA  não  se  relaciona  com  pessoas  físicas  ou  jurídicas  que  trazem  potencial  risco  de  imagem  e reputação à Instituição Financeira, conforme [MN, AD006]. a)  A consulta é realizada no SILIC, aba “Fornecedores”, opção “SICOW”, a partir do CNPJ/CPF a ser contratado. Quando  se  tratar  de  S.A.,  realizar  também  a  consulta  do  CPF  dos  administradores  e  dirigentes.  Caso  tenha registro no campo PLD – Prevenção à Lavagem de Dinheiro, a contratação estará impedida.;registro;documento
4.6.1.2.11;A  CAIXA  não  se  relaciona  com  pessoas  físicas  ou  jurídicas  que  trazem  potencial  risco  de  imagem  e reputação à Instituição Financeira, conforme [MN, AD006]. a)  A consulta é realizada no SILIC, aba “Fornecedores”, opção “SICOW”, a partir do CNPJ/CPF a ser contratado. Quando  se  tratar  de  S.A.,  realizar  também  a  consulta  do  CPF  dos  administradores  e  dirigentes.  Caso  tenha registro no campo PLD – Prevenção à Lavagem de Dinheiro, a contratação estará impedida.;realizar;processo
4.6.1.3;Em  relação  à  consulta  SICOW,  realizada  no  SILIC,  apenas  a  proibição  para  contratar  com  o  Setor  Público, Empregadores de Trabalho Escravos e PLD – Prevenção à Lavagem de Dinheiro são impeditivos para contratação.;realizar;processo
4.6.1.4;Em casos de indisponibilidade da página de Consultas Restritivas, as consultas referentes ao CEIS, CNEP e CEPIM poderão ser realizadas diretamente no Portal da Transparência do Governo Federal, módulo sanções.;realizar;processo
4.6.1.5;Quanto ao CNCIA, a consulta poderá ser realizada, diretamente, no site do CNJ, módulo Sistemas e Serviços, opção  Cadastro  Nacional  de  Condenados  por  Ato  de  Improbidade  Administrativa  e  por  Ato  que  Implique Inelegibilidade (CNCIA), Consultar Requerido/Condenação: Retorna os requeridos cadastrados no sistema, podendo - se detalhar suas respectivas condenações.;realizar;processo
4.6.1.6.1;"que tenha permissão revogada compulsoriamente; a)  A consulta é realizada no SILIC, aba “Fornecedores”, opção “SICOW”, a partir do CPF/CNPJ a ser contratado. Caso a consulta retorne a informação no módulo CONRES  - R036 – CPF/CNPJ Penalidade Revog Compulsória UL – revogação compulsória de permissão lotérica no Cadastro Informativo de Pessoas Físicas e Jurídicas com relacionamento com a CAIXA, a contratação estará impedida.";realizar;processo
4.6.1.6.2;que  esteja  descredenciada  das  atividades  de  Correspondente  de  qualquer  instituição  financeira  por descumprimento contratual. a)  A consulta é realizada no SILIC, aba “Fornecedores”, opção “SICOW”, a partir do CPF/CNPJ a ser contratado. Caso a consulta retorne a informação no módulo CONRES  - R035 – Impedido ser contratado como CCA/UL, a contratação estará impedida. 4.6.2 REGULARIDADE FISCAL E TRABALHISTA;realizar;processo
4.6.1.6.2;que  esteja  descredenciada  das  atividades  de  Correspondente  de  qualquer  instituição  financeira  por descumprimento contratual. a)  A consulta é realizada no SILIC, aba “Fornecedores”, opção “SICOW”, a partir do CPF/CNPJ a ser contratado. Caso a consulta retorne a informação no módulo CONRES  - R035 – Impedido ser contratado como CCA/UL, a contratação estará impedida. 4.6.2 REGULARIDADE FISCAL E TRABALHISTA;atividade;funcao
4.6.2.1;A consulta é realizada no SICAF, módulo “Consulta”, opção “Situação do Fornecedor”, relatório de Situação do Fornecedor, nível III – Regularidade Fiscal e Trabalhista Federal, caso exigida.;relatorio;documento
4.6.2.1;A consulta é realizada no SICAF, módulo “Consulta”, opção “Situação do Fornecedor”, relatório de Situação do Fornecedor, nível III – Regularidade Fiscal e Trabalhista Federal, caso exigida.;realizar;processo
45;"/ 47 ▪ Cadastro Nacional de Pessoa Jurídica (CNPJ), mediante o Comprovante de Inscrição e de Situação Cadastral, link: a https://servicos.receita.fazenda.gov.br/Servicos/cnpjreva/Cnpjreva_Solicitacao.asp ; eletrônico realizada consulta oficial, pelo sítio no é ▪ Certidão Negativa de Débitos relativos a Créditos Tributários Federais e à Dívida Ativa da União ou Certidão Positiva com Efeitos de Negativa de Débitos relativos a Créditos Tributários Federais e à Dívida Ativa da União, a consulta é realizada no sítio eletrônico oficial, pelo link:  Consultar certidões de regularidade fiscal emitidas — Português (Brasil) (www.gov.br), no item “ Etapas para a realização deste serviço”. ▪ Certificado  de  Regularidade  do  FGTS,  a  consulta  é  realizada  no  sítio  eletrônico  oficial,  pelo  link: https://consulta-crf.caixa.gov.br/consultacrf/pages/consultaEmpregador.jsf ▪ Certidão  Negativa  de  Débitos  Trabalhistas,  a  consulta  poderá  ser  feita  no  sítio  eletrônico  oficial,  pelo  link: Certidão Negativa de Débitos Trabalhistas (tst.jus.br). c)  Para Pessoa Física: ▪ Cadastro de Pessoas Físicas (CPF), mediante o Comprovante de Inscrição e de Situação Cadastral, a consulta link: é sítio https://servicos.receita.fazenda.gov.br/servicos/cpf/consultasituacao/consultapublica.asp ; eletrônico realizada oficial, pelo no ▪ Certidão Negativa de Débitos relativos a Créditos Tributários Federais e à Dívida Ativa da União ou Certidão Positiva com Efeitos de Negativa de Débitos relativos a Créditos Tributários Federais e à Dívida Ativa da União, a consulta é realizada no sítio eletrônico oficial, pelo link:  Consultar certidões de regularidade fiscal emitidas — Português (Brasil) (www.gov.br), no item “ Etapas para a realização deste serviço”. ▪ Comprovante de inscrição no INSS ou PIS/PASEP, emitida em conjunto com a certidão acima indicada.";comprovante;documento
45;"/ 47 ▪ Cadastro Nacional de Pessoa Jurídica (CNPJ), mediante o Comprovante de Inscrição e de Situação Cadastral, link: a https://servicos.receita.fazenda.gov.br/Servicos/cnpjreva/Cnpjreva_Solicitacao.asp ; eletrônico realizada consulta oficial, pelo sítio no é ▪ Certidão Negativa de Débitos relativos a Créditos Tributários Federais e à Dívida Ativa da União ou Certidão Positiva com Efeitos de Negativa de Débitos relativos a Créditos Tributários Federais e à Dívida Ativa da União, a consulta é realizada no sítio eletrônico oficial, pelo link:  Consultar certidões de regularidade fiscal emitidas — Português (Brasil) (www.gov.br), no item “ Etapas para a realização deste serviço”. ▪ Certificado  de  Regularidade  do  FGTS,  a  consulta  é  realizada  no  sítio  eletrônico  oficial,  pelo  link: https://consulta-crf.caixa.gov.br/consultacrf/pages/consultaEmpregador.jsf ▪ Certidão  Negativa  de  Débitos  Trabalhistas,  a  consulta  poderá  ser  feita  no  sítio  eletrônico  oficial,  pelo  link: Certidão Negativa de Débitos Trabalhistas (tst.jus.br). c)  Para Pessoa Física: ▪ Cadastro de Pessoas Físicas (CPF), mediante o Comprovante de Inscrição e de Situação Cadastral, a consulta link: é sítio https://servicos.receita.fazenda.gov.br/servicos/cpf/consultasituacao/consultapublica.asp ; eletrônico realizada oficial, pelo no ▪ Certidão Negativa de Débitos relativos a Créditos Tributários Federais e à Dívida Ativa da União ou Certidão Positiva com Efeitos de Negativa de Débitos relativos a Créditos Tributários Federais e à Dívida Ativa da União, a consulta é realizada no sítio eletrônico oficial, pelo link:  Consultar certidões de regularidade fiscal emitidas — Português (Brasil) (www.gov.br), no item “ Etapas para a realização deste serviço”. ▪ Comprovante de inscrição no INSS ou PIS/PASEP, emitida em conjunto com a certidão acima indicada.";realizar;processo
4.6.2.1.1.1;No caso de MEI sem empregados, fica dispensada a consulta ao Certificado de Regularidade do FGTS , sendo substituída por declaração do fornecedor informando não ter empregados. 4.6.3 TRANSAÇÃO COM PARTES RELACIONADAS;declaracao;documento
4.6.2.1.1.1;No caso de MEI sem empregados, fica dispensada a consulta ao Certificado de Regularidade do FGTS , sendo substituída por declaração do fornecedor informando não ter empregados. 4.6.3 TRANSAÇÃO COM PARTES RELACIONADAS;transacao;funcao
4.6.3.1;Deve ser realizada consulta no SILIC, aba “Fornecedores”, opção SICOW para verificação e monitoramento das contratações envolvendo Partes Relacionadas, conforme  [MN, CR464].;deve;processo
4.6.3.1;Deve ser realizada consulta no SILIC, aba “Fornecedores”, opção SICOW para verificação e monitoramento das contratações envolvendo Partes Relacionadas, conforme  [MN, CR464].;realizar;processo
4.6.3.1.1;Deve  ser  consultado  o  CPF  do  contratado,  se  pessoa  física,  ou  CNPJ,   se  pessoa  jurídica,  com  vistas  a identificar fornecedores que se enquadrem na definição de Partes Relacionadas do  [MN, CR464].;deve;processo
4.6.3.1.1.1;No caso de fornecedor Pessoa Jurídica, a consulta realizada pelo SILIC apresenta o resultado do SICOW - Partes Relacionadas para todos os sócios do CNPJ consultado.;realizar;processo
4.6.3.1.1.2;No caso de contratação de Pessoa Jurídica constituída como MEI, a consulta deve ser realizada pelo CPF do microempreendedor individual.;deve;processo
4.6.3.1.1.2;No caso de contratação de Pessoa Jurídica constituída como MEI, a consulta deve ser realizada pelo CPF do microempreendedor individual.;realizar;processo
4.6.3.1.2;"Na indisponibilidade do SILIC a referida consulta poderá ser realizada via: ▪ SIPES, opção SICOW – http://sipes.caixa; ▪ SICOW, módulo Partes Relacionadas – http://sicow.caixa/sicow-portal/pages/home.cef; ou ▪ Compliance.CAIXA – http://compliance.caixa/tpr/.";realizar;processo
4.6.3.1.2.1;No caso de fornecedor Pessoa Jurídica, quando a consulta for realizada pelos sistemas indicados no item 4.6.3.1.2, além do  CNPJ do fornecedor, deve ser realizada, individualmente, a pesquisa do CNPJ/CPF de todos os sócios da empresa. 4.6.4 REGULARIDADE CADASTRAL;deve;processo
4.6.3.1.2.1;No caso de fornecedor Pessoa Jurídica, quando a consulta for realizada pelos sistemas indicados no item 4.6.3.1.2, além do  CNPJ do fornecedor, deve ser realizada, individualmente, a pesquisa do CNPJ/CPF de todos os sócios da empresa. 4.6.4 REGULARIDADE CADASTRAL;realizar;processo
4.6.4.1;A consulta ao  CADIN é  realizada no SILIC, aba  “Fornecedores”, opção  CADIN , e  o registro de ocorrência é impeditivo para a contratação. 4.6.5 ATENDIMENTO À CIRCULAR BACEN 3978/2020 – CONHEÇA SEU FORNECEDOR;registro;documento
